kl_dog,kl_cat,loss_cat,loss_dog
133284.25,1672.53,5.453422,5.8012633
133273.9,1672.4689,5.9917088,6.1779423
133263.56,1672.405,6.051399,6.103783
133253.19,1672.3373,6.158007,5.9398136
133242.81,1672.2749,4.9172997,4.7567706
133232.47,1672.2107,6.995725,7.076478
133222.11,1672.147,6.1246986,6.0515065
133211.77,1672.0717,5.3677926,5.107002
133201.4,1672.0338,6.562438,6.415942
133191.08,1671.9962,6.4511504,6.4247127
133180.78,1671.9177,7.9334702,7.8838468
133170.42,1671.8516,5.4431295,5.543688
133160.08,1671.8201,5.514939,5.974013
133149.75,1671.7769,7.267586,7.125934
133139.47,1671.7281,7.7897797,7.292829
133129.14,1671.6963,7.0281057,6.626166
133118.81,1671.665,8.211195,8.424279
133108.48,1671.6118,8.5264,8.041066
133098.14,1671.5435,6.2429276,6.1390142
133087.81,1671.4668,5.5125227,5.0747366
133077.48,1671.4028,7.3454437,7.4924965
133067.22,1671.3268,6.7857375,6.787818
133056.88,1671.2819,5.4172688,5.3365836
133046.53,1671.1987,5.6537247,5.3760405
133036.23,1671.1372,6.786466,6.958528
133025.9,1671.0819,7.493766,7.5303354
133015.6,1671.0251,5.4314933,5.6945653
133005.27,1670.9819,5.23117,5.276083
132994.95,1670.9213,5.9015822,5.941985
132984.64,1670.8527,6.6898737,6.5982094
132974.33,1670.8035,5.370695,5.017783
132964.0,1670.7811,5.9857883,6.1774507
132953.7,1670.742,6.512022,6.15297
132943.42,1670.6787,6.2835393,6.623277
132933.11,1670.6366,6.833272,7.1211243
132922.81,1670.5747,6.776113,6.5638638
132912.52,1670.5021,7.407859,7.1027813
132902.23,1670.469,7.3176603,7.139643
132891.94,1670.4194,8.282489,7.8106976
132881.62,1670.3864,5.781045,6.148272
132871.33,1670.3301,6.4186735,6.230862
132861.03,1670.2834,6.7205596,6.4485908
132850.75,1670.2456,6.401743,6.417105
132840.47,1670.227,7.591566,7.4727993
132830.14,1670.1749,5.5987587,5.8211846
132819.88,1670.1182,6.8867135,6.970968
132809.61,1670.0651,7.0038357,7.365506
132799.33,1670.0011,7.117687,7.1650295
132789.1,1669.942,6.7530546,6.7869644
132778.8,1669.8813,6.909039,6.458302
132768.53,1669.8209,6.7896824,6.402149
132758.28,1669.7582,7.292478,6.7940645
132748.03,1669.7042,5.561516,5.6837378
132737.77,1669.6755,8.159953,8.176723
132727.48,1669.6124,7.2970314,7.5690618
132717.27,1669.549,7.27346,6.999623
132707.0,1669.4695,6.230758,6.141039
132696.75,1669.3888,7.4591393,7.587085
132686.5,1669.3008,7.2171464,7.070299
132676.23,1669.2358,5.8559003,5.8200974
132666.0,1669.1692,7.3919106,7.7594357
132655.73,1669.0989,7.139719,6.918977
132645.5,1669.0337,6.7473593,6.505038
132635.23,1669.0144,7.513931,7.289191
132624.97,1668.9537,6.5399213,6.9515634
132614.83,1668.9003,8.813572,8.9223995
132604.58,1668.8453,6.9341288,7.0488744
132594.33,1668.7994,6.524185,6.650015
132584.05,1668.734,5.2611547,5.011577
132573.78,1668.6333,7.160115,7.140668
132563.56,1668.5751,7.2117386,7.1725345
132553.3,1668.523,6.3240438,5.946271
132543.06,1668.4719,5.8014245,5.4085026
132532.88,1668.4353,6.6019273,6.5629463
132522.62,1668.371,5.8767824,5.647283
132512.39,1668.3333,5.456585,5.1013126
132502.19,1668.313,5.659081,5.459963
132491.95,1668.2587,6.1112895,6.115355
132481.69,1668.2118,5.8867884,6.0688562
132471.47,1668.1676,6.0686917,5.929237
132461.25,1668.1333,6.636894,6.1886516
132451.03,1668.0562,5.936627,6.0286393
132440.78,1668.0056,4.7379684,4.7596383
132430.53,1667.9556,5.209525,5.3790913
132420.3,1667.8915,5.4049635,5.3300867
132410.05,1667.8656,5.4064083,5.683615
132399.86,1667.8235,8.51667,8.878086
132389.62,1667.7526,6.1283913,6.224683
132379.42,1667.7034,6.531908,6.242198
132369.2,1667.657,6.089388,5.983335
132358.97,1667.5865,7.1873283,7.1634674
132348.75,1667.5571,6.048227,5.829475
132338.55,1667.5063,5.7094603,6.36386
132328.33,1667.4735,6.809658,7.178789
132318.11,1667.4347,5.9144893,6.053353
132308.0,1667.388,7.745712,7.1202855
132297.78,1667.3553,7.5165844,7.6289206
132287.6,1667.3037,6.3272405,6.0185156
132277.38,1667.2671,6.7555513,6.5264735
132267.16,1667.2305,6.3414288,6.16747
132256.95,1667.1729,4.924232,5.0798373
132246.78,1667.1302,6.0166464,6.20965
132236.58,1667.0707,5.466952,4.8158894
132226.39,1666.995,5.952696,5.9146996
132216.27,1666.9314,7.5968084,7.51763
132206.2,1666.8763,5.6125975,5.3990417
132196.02,1666.8386,6.808957,6.919002
132185.83,1666.784,6.085438,6.1324697
132175.62,1666.7263,6.4390903,6.499924
132165.45,1666.7068,5.473568,5.1235228
132155.28,1666.6538,6.078628,6.118242
132145.08,1666.6024,6.286808,6.246008
132134.9,1666.5438,7.6196203,7.4854693
132124.72,1666.5128,5.659026,5.583474
132114.56,1666.4639,5.4974856,5.743903
132104.38,1666.4379,5.8755217,5.9699173
132094.2,1666.3704,5.073426,5.0804515
132084.02,1666.2922,6.495677,6.2555614
132073.84,1666.2201,7.3404455,7.172528
132063.72,1666.1753,6.715681,6.7770634
132053.53,1666.1147,6.487999,6.6061807
132043.38,1666.0784,5.950422,5.9216633
132033.17,1666.0328,4.7502193,4.732664
132023.0,1665.9712,6.2851596,6.494989
132012.84,1665.9376,6.496651,6.4028053
132002.69,1665.896,7.45025,7.1381683
131992.53,1665.8347,6.1389008,6.4396367
131982.36,1665.7955,5.538151,5.473792
131972.2,1665.7244,7.8526754,7.722184
131962.05,1665.6614,6.0751915,6.0571136
131951.89,1665.6191,4.6885934,4.5348105
131941.73,1665.5546,6.421916,6.1179357
131931.56,1665.5151,5.9038887,5.712813
131921.42,1665.4781,6.5178695,6.6080894
131911.3,1665.4314,7.256596,6.7307043
131901.16,1665.3756,6.5534377,6.5896263
131890.98,1665.3055,6.4051104,6.5308995
131880.84,1665.2452,5.8764963,6.0443187
131870.69,1665.1844,5.4068584,5.635813
131860.61,1665.1223,7.0419025,7.1819158
131850.45,1665.0656,6.342664,6.1082106
131840.31,1665.0089,5.735742,5.8854785
131830.17,1664.9678,6.0830827,6.2824626
131820.05,1664.9186,6.99525,6.8682837
131809.95,1664.8729,6.23416,6.054517
131799.8,1664.8112,6.5423365,6.366144
131789.66,1664.7661,5.808065,6.0512366
131779.53,1664.7236,6.6788516,6.5292335
131769.47,1664.6708,5.3934216,5.9466662
131759.34,1664.6318,6.490802,6.762478
131749.23,1664.5762,5.887024,5.7314277
131739.1,1664.5118,5.086293,4.9326468
131728.97,1664.4689,5.8050766,5.6270175
131718.84,1664.428,6.480021,6.343696
131708.77,1664.3746,7.836824,7.660364
131698.67,1664.3267,6.3993073,6.198349
131688.56,1664.264,7.1824636,7.058004
131678.45,1664.2509,6.989981,6.9449425
131668.34,1664.1957,6.0461497,6.032962
131658.23,1664.1305,6.8355184,7.195707
131648.11,1664.0795,5.2325864,5.3118963
131637.98,1664.0083,6.324342,5.9715815
131627.89,1663.9421,6.329176,5.933652
131617.77,1663.8844,5.474377,5.766474
131607.69,1663.8258,7.378297,7.475091
131597.58,1663.7764,7.2753053,7.1390853
131587.5,1663.7683,8.138637,8.002489
131577.39,1663.7405,6.424468,6.624113
131567.31,1663.699,6.150069,6.1511927
131557.22,1663.6442,6.0432997,6.0473466
131547.11,1663.5955,6.3005996,6.2583356
131537.03,1663.5538,5.5187902,5.7494
131526.97,1663.4944,7.9287133,7.8886228
131516.89,1663.4468,5.229467,4.8662386
131506.8,1663.3954,6.4877315,6.440066
131496.7,1663.3369,4.981937,4.928387
131486.66,1663.2828,5.171169,5.2355742
131476.56,1663.2241,6.985536,6.921564
131466.5,1663.1761,7.607567,7.5342126
131456.44,1663.1161,7.082232,6.8446293
131446.34,1663.0867,5.558082,5.4547977
131436.27,1663.0203,5.5558186,5.310964
131426.23,1662.9727,6.767752,7.258217
131416.16,1662.9104,6.579319,6.5687084
131406.08,1662.8606,6.425433,6.4732337
131396.02,1662.7932,6.412795,6.1554203
131385.97,1662.7406,6.6662016,6.576822
131375.89,1662.696,6.237199,6.437799
131365.88,1662.6346,6.2017083,6.499445
131355.83,1662.5868,6.7614946,6.435464
131345.78,1662.5356,6.7903233,6.410572
131335.7,1662.462,5.5331893,5.6954474
131325.67,1662.418,6.4389787,6.588805
131315.61,1662.3734,8.271153,7.9125805
131305.56,1662.3177,6.692089,6.6393576
131295.5,1662.2572,5.410607,5.267072
131285.42,1662.1958,5.129814,5.040839
131275.36,1662.1273,5.977989,6.133936
131265.33,1662.0605,7.045576,6.81073
131255.27,1661.9935,5.8345428,5.6484914
131245.2,1661.9113,4.555414,4.549563
131235.17,1661.8529,6.625913,6.5366993
131225.16,1661.7974,6.7085743,6.7326164
131215.11,1661.7316,6.2237773,6.520901
131205.05,1661.6654,6.4714622,6.19826
131195.02,1661.5986,5.3810773,5.083717
131184.97,1661.5334,5.822558,5.4652863
131175.0,1661.4578,6.2790346,5.7229323
131164.95,1661.4005,5.788755,6.0108514
131154.94,1661.3478,5.5694366,6.136368
131144.9,1661.284,5.34622,5.715012
131134.86,1661.2313,6.8593826,6.3711395
131124.86,1661.1565,6.5033417,6.1219497
131114.83,1661.0798,6.465138,6.3621907
131104.78,1660.9996,5.8163342,5.7546563
131094.75,1660.9563,6.0761967,5.765313
131084.72,1660.8943,7.228005,7.307116
131074.7,1660.8413,6.143279,5.916191
131064.69,1660.7755,5.522095,5.5178995
131054.69,1660.7261,5.388972,5.4500194
131044.73,1660.6631,6.45528,6.715576
131034.695,1660.5989,5.7081985,5.22319
131024.695,1660.5243,6.123583,6.223394
131014.72,1660.467,5.8206363,6.1806316
131004.7,1660.4192,5.9940405,5.753394
130994.734,1660.3588,6.2946153,6.4284663
130984.73,1660.309,5.890793,6.2426715
130974.83,1660.2596,6.6446857,6.710106
130964.86,1660.2039,6.1872225,5.947576
130954.875,1660.1307,6.7982965,6.4595227
130944.88,1660.0847,6.395233,6.510144
130934.88,1660.0369,7.572549,7.87419
130924.89,1659.9846,6.3970876,6.682585
130914.98,1659.9225,7.1035795,7.2317033
130905.06,1659.8728,6.4453926,6.4583855
130895.11,1659.8467,7.2284374,6.786714
130885.17,1659.8066,5.933292,6.318803
130875.17,1659.7463,6.17645,6.600941
130865.195,1659.6888,6.693408,6.7206893
130855.21,1659.6245,7.305201,7.122455
130845.2,1659.5624,5.752456,5.336669
130835.21,1659.5107,6.203012,6.204692
130825.27,1659.4491,9.11715,9.395235
130815.29,1659.4086,6.3492765,6.589322
130805.33,1659.3723,6.6697307,6.6213202
130795.34,1659.309,5.102695,4.956767
130785.375,1659.2667,8.011211,7.738336
130775.39,1659.211,5.6777844,5.4824853
130765.43,1659.1674,6.3203883,6.4183035
130755.48,1659.1359,6.717744,6.6002903
130745.52,1659.0927,6.465334,6.385304
130735.61,1659.0322,7.662324,7.147716
130725.65,1658.9744,6.193655,6.3083196
130715.67,1658.9038,5.416827,5.134524
130705.734,1658.842,5.5778685,5.760441
130695.82,1658.7821,6.062847,5.794326
130685.85,1658.716,6.4912095,6.737133
130675.875,1658.6593,5.9595866,6.303535
130665.93,1658.5973,6.362806,6.2388506
130655.984,1658.5795,6.1667285,6.2883925
130646.04,1658.5162,5.5063224,5.5504346
130636.07,1658.4735,6.2838564,6.5368423
130626.15,1658.4296,5.9365964,6.3357983
130616.2,1658.368,7.14087,7.5507135
130606.25,1658.3258,6.56165,6.1912093
130596.32,1658.3326,5.718459,5.2839975
130586.4,1658.293,5.4626336,5.9946303
130576.48,1658.2471,6.913643,7.186884
130566.52,1658.1696,7.177098,6.748756
130556.586,1658.1273,7.632533,7.082526
130546.63,1658.0968,6.2066197,6.0831666
130536.734,1658.042,5.2836547,4.652338
130526.84,1657.9873,6.697701,6.478559
130516.914,1657.9352,5.726155,5.8999233
130507.0,1657.904,6.5587964,6.759719
130497.05,1657.8418,6.0135174,6.197405
130487.12,1657.8,6.304635,6.2238503
130477.16,1657.7598,5.5395403,5.357233
130467.24,1657.7372,6.104109,6.130863
130457.36,1657.6807,6.084451,6.322197
130447.42,1657.6315,5.5084424,5.781028
130437.5,1657.606,5.485882,5.369637
130427.62,1657.5369,6.618994,6.407326
130417.695,1657.4891,5.540733,5.7867146
130407.766,1657.4556,6.1027017,6.3803983
130397.86,1657.4064,7.5739775,7.442654
130387.95,1657.363,6.7260647,6.566888
130378.06,1657.3381,6.468905,6.695954
130368.125,1657.2877,4.8721094,5.206191
130358.22,1657.2524,5.256234,5.5123405
130348.336,1657.2263,7.3038855,6.973378
130338.44,1657.1909,8.318014,7.7670007
130328.54,1657.141,7.196212,6.6533136
130318.695,1657.0922,7.4983807,7.6442676
130308.8,1657.0283,5.8818283,6.0388484
130298.91,1656.9841,6.370106,6.453623
130289.01,1656.9102,6.809761,6.4762106
130279.17,1656.8586,6.4654584,6.5400095
130269.28,1656.7975,5.4095635,5.443572
130259.38,1656.7235,6.186688,6.106345
130249.48,1656.6622,6.7114863,6.9092107
130239.56,1656.5997,6.656491,6.7082357
130229.68,1656.543,5.7919374,5.5893908
130219.79,1656.4781,6.0921984,6.072969
130209.91,1656.4231,5.9431458,5.846999
130200.01,1656.3624,6.4563427,6.718836
130190.17,1656.2913,5.0551267,4.961554
130180.27,1656.2185,5.490594,5.509962
130170.375,1656.147,5.0489516,5.1564765
130160.484,1656.0878,5.3117757,5.749317
130150.59,1656.045,6.1864166,6.1870112
130140.73,1655.9934,5.9109483,5.764444
130130.82,1655.9407,6.3128996,5.894631
130120.95,1655.8828,6.0426226,6.0735307
130111.09,1655.8171,8.288773,8.119861
130101.195,1655.7528,5.4698515,5.4072027
130091.35,1655.6951,6.9985723,7.0391307
130081.47,1655.6478,7.043045,7.273066
130071.59,1655.5984,6.623815,6.6670012
130061.72,1655.5383,6.0983706,5.529334
130051.84,1655.4855,6.8231244,6.829978
130042.0,1655.4347,6.4568543,6.0886183
130032.164,1655.3833,7.506545,7.165002
130022.3,1655.3646,5.2086945,4.745982
130012.43,1655.3123,5.9839473,6.236049
130002.57,1655.2583,5.1917033,5.377596
129992.72,1655.2156,5.7981963,5.5787144
129982.9,1655.1709,6.0312834,6.2323074
129973.09,1655.13,6.3114886,6.561123
129963.234,1655.074,6.3856015,6.0783067
129953.39,1655.0244,5.9510736,5.6575165
129943.56,1654.976,6.8363247,6.289632
129933.76,1654.9199,7.404421,7.621459
129923.9,1654.8641,5.0490513,5.4317684
129914.086,1654.8082,6.04277,6.177809
129904.234,1654.7493,5.813934,5.922174
129894.42,1654.6917,5.8356805,6.1873875
129884.61,1654.6244,5.12281,5.6243925
129874.78,1654.5656,5.616121,5.2983418
129864.945,1654.5236,6.4131093,6.518833
129855.1,1654.4816,5.411443,5.161582
129845.28,1654.4259,5.8635635,6.1840405
129835.43,1654.3687,3.8579345,4.391263
129825.66,1654.3477,6.588205,6.4615316
129815.83,1654.2994,6.233537,6.43315
129806.01,1654.248,7.0289316,7.070135
129796.21,1654.1923,7.1855173,6.9616237
129786.39,1654.1538,5.541847,5.679055
129776.586,1654.0918,5.5885572,5.72023
129766.766,1654.0311,6.2683015,6.400632
129756.945,1653.9792,6.8836994,7.021848
129747.12,1653.92,7.1493077,7.257789
129737.32,1653.8656,7.0407343,6.7780476
129727.516,1653.822,6.2899127,6.063704
129717.695,1653.7843,5.9878516,6.6819386
129707.88,1653.7274,5.912095,6.0216537
129698.1,1653.678,6.17459,5.9470778
129688.31,1653.6075,7.25352,6.9951053
129678.484,1653.5566,5.7572227,5.705145
129668.67,1653.499,5.2762527,5.1323876
129658.84,1653.4604,4.803926,4.6540847
129649.11,1653.3926,6.568255,6.7328534
129639.28,1653.3271,5.2862535,5.3645916
129629.5,1653.2787,6.1187086,6.386723
129619.7,1653.2285,6.036476,5.7392473
129609.89,1653.1718,6.0238137,5.7887325
129600.08,1653.1133,5.3265123,5.326869
129590.266,1653.0614,4.732604,4.8128715
129580.45,1653.0084,6.6862435,6.8618417
129570.64,1652.9506,7.433051,7.640523
129560.85,1652.907,6.343711,6.3120236
129551.1,1652.8491,6.9400706,7.549086
129541.37,1652.784,5.783718,5.8573723
129531.58,1652.7266,7.090089,6.8711176
129521.836,1652.6898,6.9551563,6.8781114
129512.11,1652.6252,6.6510267,6.857988
129502.4,1652.5739,7.7314653,7.778117
129492.68,1652.521,8.395691,8.500793
129482.9,1652.4733,5.285233,5.318115
129473.125,1652.4148,5.1870303,5.297379
129463.35,1652.3738,5.5352693,5.559922
129453.59,1652.3146,6.905934,7.17797
129443.82,1652.2455,5.406598,5.427018
129434.09,1652.1969,6.3559003,6.3249006
129424.35,1652.1476,7.0495334,7.10286
129414.58,1652.0938,6.351262,6.3111324
129404.836,1652.0376,6.377709,6.435037
129395.08,1651.9751,5.392911,5.455596
129385.33,1651.9122,8.339595,8.481596
129375.57,1651.8585,5.5031395,5.711536
129365.82,1651.8044,5.6534543,5.225454
129356.06,1651.7379,6.098427,5.9711123
129346.31,1651.7228,6.3071985,6.331195
129336.62,1651.6587,7.5901904,7.48348
129326.92,1651.6559,6.1152515,6.0387154
129317.17,1651.611,5.5851326,5.4030957
129307.43,1651.5631,6.738205,6.609854
129297.664,1651.5354,6.3763676,6.6696944
129287.945,1651.4801,6.7630315,6.437649
129278.21,1651.4645,6.3168325,6.431628
129268.53,1651.4076,6.238473,6.074681
129258.81,1651.351,6.3403335,6.7692823
129249.08,1651.2936,6.164941,5.938818
129239.375,1651.2477,6.354311,6.41241
129229.68,1651.1827,7.0086946,6.9631124
129219.945,1651.1445,6.9196906,7.108833
129210.234,1651.0897,4.822096,5.090236
129200.5,1651.0402,5.392529,5.405775
129190.79,1651.0145,6.6006474,6.261747
129181.086,1650.9852,6.7044168,6.443161
129171.36,1650.9354,7.003926,6.764669
129161.64,1650.8785,6.7550874,6.705269
129151.97,1650.8126,6.4980683,6.44132
129142.24,1650.7745,6.7396197,6.5301795
129132.53,1650.7457,7.6543646,7.9692464
129122.805,1650.7123,5.2395988,5.797196
129113.09,1650.666,5.259692,5.0594134
129103.36,1650.6394,6.4990444,6.238929
129093.664,1650.6038,7.0812416,6.8573475
129083.95,1650.5679,6.6132946,6.3303785
129074.27,1650.5283,5.989198,5.766458
129064.555,1650.4867,6.8248563,6.547279
129054.85,1650.4325,5.7165036,5.7641726
129045.16,1650.3828,5.188183,5.6024323
129035.45,1650.3301,6.6460476,6.5929303
129025.76,1650.2651,6.201506,5.8339543
129016.08,1650.206,6.9505773,6.9240165
129006.38,1650.1616,7.0034084,6.863612
128996.67,1650.1306,6.904956,6.9897237
128987.016,1650.073,6.220621,6.279354
128977.336,1650.0444,6.741236,6.551861
128967.664,1649.9753,6.9813156,6.4316354
128957.98,1649.9238,6.999617,6.7439194
128948.28,1649.8627,6.975407,6.746871
128938.586,1649.7914,6.691682,6.5675964
128928.86,1649.7411,5.4377785,5.416827
128919.16,1649.695,5.6186514,5.865555
128909.47,1649.6976,6.406143,6.5482264
128899.766,1649.6427,6.734794,6.6587405
128890.09,1649.5837,6.800911,6.8703055
128880.4,1649.5726,6.2994447,6.4167666
128870.7,1649.5256,4.910319,4.98958
128861.055,1649.4911,7.4638624,7.349761
128851.37,1649.4196,6.1922026,5.9572635
128841.69,1649.3674,5.401754,5.064855
128832.016,1649.3192,6.1896305,6.4411135
128822.336,1649.2546,5.811068,5.544853
128812.64,1649.1976,6.15092,5.6205573
128802.945,1649.1272,5.8418026,5.9907494
128793.3,1649.0865,6.4984727,6.3788753
128783.6,1649.0343,5.2092724,5.380887
128773.92,1648.9692,6.8696637,6.5004406
128764.234,1648.9137,4.95004,4.987581
128754.57,1648.8602,4.485784,4.74955
128744.9,1648.7932,5.890381,5.8329387
128735.23,1648.7416,5.54451,5.6316404
128725.58,1648.6787,7.1899867,6.969275
128715.95,1648.6096,6.6451297,6.567946
128706.28,1648.5616,5.5656366,4.9716606
128696.625,1648.5166,5.919525,6.071469
128686.97,1648.4495,6.0101175,6.291604
128677.31,1648.3843,5.9128375,5.9929132
128667.68,1648.3228,7.3487678,7.4523883
128658.055,1648.2743,6.0432334,6.1422777
128648.44,1648.2181,6.2738695,5.9329243
128638.82,1648.1553,6.0631943,5.6225114
128629.24,1648.0958,6.2312427,5.9092493
128619.6,1648.0446,5.438259,5.677439
128609.98,1648.0057,6.5017004,6.7379546
128600.336,1647.956,5.976539,6.1144557
128590.73,1647.9299,8.295491,7.7694893
128581.086,1647.8865,5.971092,6.1229963
128571.48,1647.8278,8.106837,8.120401
128561.83,1647.7751,5.604843,5.5593996
128552.22,1647.7003,5.7554226,5.910521
128542.59,1647.647,6.023897,6.2030816
128532.98,1647.6201,6.9581523,7.388328
128523.36,1647.578,6.688157,7.2329154
128513.74,1647.5186,7.320756,7.4575915
128504.16,1647.5087,5.721992,5.7998114
128494.51,1647.4661,5.1688747,5.2760363
128484.914,1647.446,7.820568,8.0535
128475.29,1647.4097,6.7344604,6.3744984
128465.67,1647.3511,7.7834578,7.613025
128456.055,1647.329,6.505068,6.4320908
128446.46,1647.2974,6.1146636,6.125956
128436.82,1647.2383,6.104679,6.1215577
128427.24,1647.1829,7.280648,7.0764904
128417.625,1647.1373,6.456547,6.2467527
128408.02,1647.1218,6.8624334,6.521785
128398.41,1647.0809,6.4891663,6.762412
128388.84,1647.0499,6.648139,6.607568
128379.23,1647.0134,5.0846286,4.403706
128369.66,1646.9835,7.2218876,7.214719
128360.08,1646.9423,5.851138,5.684295
128350.48,1646.8982,5.0153136,5.0758395
128340.85,1646.8528,6.2001586,5.8342013
128331.25,1646.8057,5.4837174,5.8326774
128321.66,1646.746,5.5919094,5.5205655
128312.05,1646.7157,6.411495,6.5836134
128302.45,1646.6526,5.986042,5.5099263
128292.86,1646.5919,6.4338293,6.547271
128283.27,1646.5414,6.5932465,6.797247
128273.68,1646.4764,7.0644813,7.741885
128264.086,1646.4261,5.639567,5.969698
128254.53,1646.3748,7.0667095,6.842652
128244.94,1646.3417,6.734042,6.063786
128235.336,1646.2798,6.6109324,6.505848
128225.75,1646.2366,6.0124135,6.3387494
128216.195,1646.183,6.374771,6.617875
128206.586,1646.1459,5.5959997,5.955168
128197.016,1646.1141,6.510523,6.4774976
128187.445,1646.0703,7.3038445,7.445594
128177.85,1646.0083,6.4476194,6.521522
128168.28,1645.954,6.528998,6.49982
128158.73,1645.8986,8.153912,7.830804
128149.14,1645.8408,7.213218,6.933682
128139.555,1645.7897,5.3492117,4.959879
128130.016,1645.7314,6.2677913,6.5628786
128120.47,1645.6765,7.393499,7.4845424
128110.93,1645.6063,6.303025,6.35911
128101.37,1645.538,5.088205,5.2577796
128091.805,1645.507,7.323591,7.4723754
128082.26,1645.4365,5.8438387,5.3680906
128072.68,1645.3817,5.9299784,6.0062027
128063.14,1645.3286,5.5281024,5.6356277
128053.58,1645.2572,6.8653097,6.581038
128044.02,1645.2019,6.0943546,6.190973
128034.48,1645.165,5.9591312,6.0867653
128024.9,1645.1215,6.469027,6.149556
128015.34,1645.0813,5.077123,5.5512533
128005.805,1645.0365,5.708018,5.7616377
127996.23,1644.98,6.297187,6.018869
127986.68,1644.9377,7.061131,6.78673
127977.15,1644.8983,7.4912286,7.5711026
127967.586,1644.8561,7.2399435,7.0359373
127958.03,1644.8055,6.429314,6.712333
127948.5,1644.7495,6.375489,6.721491
127938.945,1644.6797,7.1005645,6.7333164
127929.39,1644.64,4.9794116,4.9405437
127919.87,1644.5963,7.7168717,7.8334885
127910.36,1644.5961,6.539499,6.6165304
127900.836,1644.5442,7.3188915,7.4392805
127891.36,1644.4794,6.283477,6.194098
127881.82,1644.4343,7.108512,7.414631
127872.28,1644.3868,6.7002964,6.6930714
127862.734,1644.3445,7.528885,7.614561
127853.25,1644.2969,7.0295663,7.072323
127843.71,1644.2482,5.398637,5.224428
127834.195,1644.1941,6.41043,5.9335866
127824.69,1644.141,6.982926,7.252636
127815.18,1644.1099,6.535819,6.658024
127805.69,1644.0244,7.2404914,7.101103
127796.18,1643.9679,6.739242,6.8597093
127786.67,1643.9131,7.8182507,7.4881215
127777.18,1643.8514,6.4543514,6.3512616
127767.664,1643.8169,5.48763,5.4139094
127758.14,1643.7539,6.589321,6.51456
127748.625,1643.7013,6.555934,6.490657
127739.14,1643.6691,5.637404,5.884018
127729.62,1643.6145,5.473852,5.5752535
127720.12,1643.5868,5.756607,5.6115966
127710.6,1643.5201,5.799466,5.67038
127701.164,1643.4652,6.4474907,6.5579476
127691.67,1643.4136,6.7477636,6.6857758
127682.15,1643.3743,5.784034,5.928645
127672.64,1643.3196,6.0436773,5.8069396
127663.15,1643.262,5.8653693,5.850178
127653.65,1643.1965,6.6956797,6.4254518
127644.15,1643.161,5.3983035,5.6688695
127634.73,1643.0994,7.058279,7.110888
127625.23,1643.036,6.035445,5.637736
127615.75,1642.9756,6.437369,6.57458
127606.27,1642.9127,5.395911,5.4873557
127596.78,1642.8434,6.066443,5.956275
127587.29,1642.7969,5.8283014,5.507788
127577.805,1642.7748,7.2896743,6.998923
127568.305,1642.7483,5.7680025,5.79909
127558.81,1642.7301,6.3405895,6.0327764
127549.35,1642.692,5.3842874,6.4012995
127539.89,1642.6523,5.7837257,6.156116
127530.43,1642.6239,7.3785534,8.149467
127520.945,1642.5409,7.488155,6.812247
127511.47,1642.5001,5.76272,5.521784
127502.01,1642.4476,5.9401503,5.926237
127492.555,1642.396,6.960156,7.0872335
127483.05,1642.3696,5.930057,5.5440226
127473.6,1642.3208,6.3517056,6.7011485
127464.15,1642.2747,5.4625325,5.8349032
127454.71,1642.1971,8.809244,8.799075
127445.266,1642.1598,7.7040873,7.6194644
127435.78,1642.1215,6.194963,6.2994413
127426.33,1642.0737,6.128594,6.496113
127416.86,1642.0114,5.668693,5.5806494
127407.44,1641.9563,6.5498023,6.6288147
127397.984,1641.8978,5.6303806,5.6745095
127388.555,1641.8508,5.757202,5.529566
127379.11,1641.7836,6.9453626,7.251754
127369.664,1641.7372,6.1249456,5.9877405
127360.23,1641.6724,5.5476527,5.4117017
127350.77,1641.6224,6.809576,6.541078
127341.32,1641.5596,6.423047,5.788152
127331.84,1641.5302,4.675806,4.7820606
127322.41,1641.497,6.30493,6.244799
127312.98,1641.442,5.5580907,5.5952263
127303.52,1641.3865,6.555471,6.539357
127294.086,1641.3375,6.2042155,6.016642
127284.64,1641.2742,5.756226,5.8983603
127275.2,1641.2201,6.16285,6.163113
127265.75,1641.1954,6.268986,6.494997
127256.32,1641.1405,6.955683,7.3427987
127246.9,1641.0896,6.362994,6.3596954
127237.47,1641.0525,4.8632226,4.963346
127228.04,1641.0077,6.8118396,6.8118615
127218.6,1640.978,4.8580623,4.935259
127209.164,1640.9363,4.866435,5.1404514
127199.734,1640.8844,7.056718,6.9999437
127190.31,1640.8406,7.936504,7.9112606
127180.91,1640.8153,7.109756,6.823452
127171.516,1640.7487,7.542425,7.647021
127162.1,1640.6881,5.3423023,5.249674
127152.664,1640.6598,5.689956,5.882742
127143.24,1640.5945,4.9074197,4.855518
127133.836,1640.5403,6.0750027,6.109157
127124.445,1640.5358,6.6416097,6.971542
127115.016,1640.4802,6.018237,5.6946306
127105.59,1640.4335,6.538905,6.480019
127096.15,1640.381,5.686872,5.4874544
127086.84,1640.3373,6.5769978,6.7112627
127077.43,1640.2911,6.902794,7.2753906
127068.04,1640.2563,6.198939,6.4315357
127058.63,1640.2134,6.3925242,6.102693
127049.23,1640.1631,6.738564,6.5536666
127039.81,1640.1411,6.740123,6.6617913
127030.414,1640.0914,5.7851667,5.661248
127021.0,1640.0559,6.1300693,6.163906
127011.625,1640.0148,6.4502196,6.2928796
127002.23,1639.9762,7.638592,7.832423
