kl_dog,kl_cat,loss_cat,loss_dog
1769.7422,2168.823,2.182996,2.581002
1769.6683,2168.6987,3.0972462,2.7373998
1769.6794,2168.5217,2.674335,2.3874109
1769.4521,2168.4067,2.7919402,3.0685308
1769.44,2168.3118,3.0116017,2.8615887
1769.1843,2168.0405,3.2943118,3.5917723
1769.2208,2168.3215,2.7423828,3.2222564
1769.1779,2168.3564,3.266372,2.5447023
1769.1016,2168.3296,2.6890626,2.5976818
1769.2028,2168.2717,2.9530892,3.2213817
1769.3572,2168.372,2.8227282,2.5727658
1769.4331,2168.492,3.2670944,3.0540185
1769.3136,2168.295,2.161878,2.3371105
1769.2787,2168.1672,3.0976954,3.0192938
1769.4735,2168.275,4.0844126,3.9115107
1769.2827,2168.1418,2.7989814,2.8896904
1769.1471,2168.0806,3.5711532,3.7898524
1769.0979,2167.918,3.0704331,3.878712
1769.313,2167.7358,2.7522473,3.1813533
1769.4149,2168.0535,2.6079056,3.7339509
1769.6985,2168.1335,3.0269911,2.9308095
1769.5995,2168.0933,2.677636,2.3313582
1769.658,2167.9734,2.9213448,2.5485406
1769.4513,2167.87,3.2072382,3.3427994
1769.5323,2167.7683,2.9719863,3.2587593
1769.4131,2167.7197,2.4274495,2.7079353
1769.309,2167.6233,2.638349,2.8792138
1769.3561,2167.8955,2.9993515,3.6927397
1769.2949,2167.773,3.4684646,3.0107715
1769.3508,2167.8396,3.60252,3.0051632
1769.2795,2167.8716,2.7469492,3.2453673
1769.5314,2167.6855,2.7464814,2.770341
1769.4132,2167.464,2.1948147,2.62308
1769.4442,2167.2336,2.820317,3.1749725
1769.7104,2167.366,4.22746,4.1105547
1769.9314,2167.443,2.937092,3.1416583
1769.8761,2167.387,3.0971978,2.9748933
1770.2441,2167.2134,2.7135112,3.2153714
1770.1421,2167.1707,3.5854955,3.3290393
1770.2289,2167.2395,3.0578678,3.4541233
1770.333,2167.4976,2.5185485,3.2737799
1770.2888,2167.226,2.286007,2.2287333
1770.4448,2167.2896,3.3252373,3.0086946
1770.5166,2167.1736,2.4293234,2.3459864
1770.3263,2166.9326,2.5004065,2.501779
1770.4803,2167.061,4.692241,4.2415814
1770.7207,2166.856,2.997233,3.3099403
1770.6261,2166.8164,2.2555456,3.2070198
1770.5553,2166.5437,2.6277494,2.8007808
1770.6034,2166.4421,3.770541,3.3349218
1770.4701,2166.4624,3.2966504,3.129361
1770.6047,2166.3984,2.4874477,2.5086434
1770.6974,2166.5085,2.7662604,2.828378
1770.8628,2166.748,2.6314921,2.8686159
1771.1978,2166.8484,2.9045482,3.0169425
1771.167,2166.7117,2.8814683,2.7086296
1771.0726,2166.4778,2.244372,2.542152
1771.0201,2166.2227,2.4501815,2.6642275
1771.021,2165.9946,3.0795867,3.0305102
1770.8936,2165.9717,3.2798696,3.1833506
1770.9784,2166.066,3.1004255,3.1741123
1770.9084,2166.1353,2.5204217,2.7454035
1771.0521,2166.0283,3.81463,3.1214328
1770.904,2165.9402,2.619505,2.854866
1771.1042,2165.8765,2.6157565,3.2533197
1771.3613,2165.9983,4.11553,4.3286967
1771.5264,2165.9236,3.3509762,3.4479437
1771.4015,2165.9038,3.3471704,3.273644
1771.2915,2165.9106,2.5453527,3.2108734
1771.2126,2165.7583,2.8695369,3.3797522
1771.1437,2165.507,2.3360143,2.3445673
1771.2369,2165.6042,2.4952946,2.7817984
1771.2391,2165.377,3.2434056,3.254713
1771.2837,2165.4956,2.949037,2.8602245
1771.2686,2165.3203,2.3646982,2.4067132
1771.3713,2165.2002,2.548672,3.213096
1771.3278,2165.2566,2.647466,2.3556557
1771.6707,2165.0708,2.9806995,2.9733996
1771.6017,2164.8025,2.4309433,2.677589
1771.5682,2164.5718,3.212528,3.3078544
1771.6268,2164.637,2.946685,3.079615
1771.6212,2164.8608,2.9023733,2.7378776
1771.7975,2164.724,2.9712384,2.7391787
1771.5686,2164.5854,2.5243177,3.0417085
1771.4469,2164.582,3.0880723,3.5796647
1771.5994,2164.476,2.9303107,2.7514195
1771.4943,2164.429,3.3173332,3.321166
1771.4006,2164.3188,2.6744576,2.7219167
1771.6483,2164.1738,3.042039,3.246958
1771.6267,2164.1772,2.488506,2.481914
1772.0789,2163.9849,2.7553144,2.8655424
1772.1517,2164.1082,2.527287,2.601635
1772.1726,2163.8806,3.0406466,3.4656746
1772.1559,2163.7244,2.7832112,2.4582913
1772.2739,2163.6255,2.8533194,2.5952957
1772.1976,2163.3828,2.6652312,2.5889094
1772.2631,2163.6587,2.854053,2.9147277
1772.1265,2163.6914,3.378416,3.2119813
1772.0225,2163.6333,2.5107725,2.7840965
1772.0798,2163.7793,2.803347,3.0076213
1771.9967,2163.6018,2.7257144,2.632178
1772.1707,2163.6914,2.5820594,2.942267
1772.0437,2163.459,1.7342066,2.316539
1771.8333,2163.3433,2.6649914,2.6944501
1771.7959,2163.0906,2.8335412,2.6318712
1771.8511,2163.0005,2.8281524,2.948072
1771.9034,2163.24,2.7905395,2.878733
1771.7762,2163.2031,3.401584,3.3077512
1771.9099,2163.171,3.2150333,3.1266983
1772.2828,2162.9712,2.7450624,2.5690398
1772.1487,2162.7434,1.8792607,2.2759616
1772.1594,2162.8103,3.3003366,2.9243684
1772.0615,2162.676,2.7627609,3.1298494
1772.0223,2162.497,3.0239682,2.9134123
1772.1123,2162.4517,2.9594083,2.905428
1772.1125,2162.2449,2.9597254,3.3547082
1772.4083,2162.0854,3.030964,3.0144029
1772.2892,2162.0422,2.3071747,2.671244
1772.2235,2161.9463,3.1474257,3.1277456
1772.2399,2161.7136,3.0967808,3.639182
1772.4105,2161.6145,3.1310241,3.3934674
1772.3689,2161.3545,2.375221,2.725775
1772.2609,2161.1519,2.3006048,3.1844046
1772.2112,2161.206,2.8882494,2.3103497
1772.1921,2161.059,3.3870785,2.7915916
1772.2312,2161.207,3.160874,3.0562146
1772.1738,2160.9583,2.453894,3.3980293
1772.304,2160.7954,2.8419034,3.8023858
1772.1643,2160.5396,2.4070477,2.756823
1772.079,2160.5928,2.7127578,2.2399893
1772.1576,2160.7456,2.5424118,3.0833318
1772.0525,2160.7449,2.5206306,2.7261426
1772.1343,2160.6985,2.8509965,2.705101
1772.142,2160.4912,2.936673,3.2513332
1772.0099,2160.4988,2.9928508,3.0507135
1772.1964,2160.6694,4.62053,4.044305
1772.0647,2160.678,3.1589735,3.3488276
1771.9392,2160.4744,2.0020654,3.0786548
1771.8806,2160.519,2.6014338,3.1158614
1771.872,2160.2917,3.2013636,3.653123
1771.7577,2160.2305,2.7025943,2.6248565
1771.994,2160.053,2.8901417,2.2842264
1771.9972,2159.8784,3.5160694,2.5732982
1772.1293,2159.8022,2.6698122,3.233173
1772.2812,2159.9963,4.507644,4.2153816
1772.3489,2159.9062,2.5941803,2.793891
1772.2277,2159.6885,2.476334,3.492485
1772.1481,2159.5564,2.5727184,3.493586
1772.007,2159.607,3.4684758,3.0554996
1772.0388,2159.8618,2.4738665,3.0221703
1772.1693,2159.995,2.8834312,2.9766178
1772.4265,2159.826,3.20712,2.1196468
1772.4773,2159.7476,3.6478162,2.7813838
1772.5785,2159.6592,2.8858144,3.2151759
1772.4899,2159.7305,2.5887563,2.7669349
1772.4692,2159.5105,2.7862723,3.4237874
1772.3397,2159.4956,3.6473234,2.9510474
1772.2745,2159.3772,2.8832848,3.1493292
1772.2539,2159.3943,3.0029173,2.8786118
1772.5286,2159.2034,2.9901226,2.9528103
1772.439,2159.228,2.0235476,2.2985399
1772.5244,2159.1252,3.375511,2.5605547
1772.5077,2158.9678,2.5068002,2.727441
1772.4633,2158.722,2.4423485,2.6971316
1772.5096,2158.914,2.8618011,2.6809142
1772.3004,2158.7988,2.3748384,2.5071123
1772.266,2158.8142,2.9366195,3.1419823
1772.1299,2158.8276,3.4482436,3.5646784
1772.2589,2158.7422,3.0878963,3.49404
1772.201,2158.4946,2.7114882,2.6664972
1772.2086,2158.6296,2.9195786,3.1931458
1772.1832,2158.41,3.1296146,3.1749456
1772.1953,2158.635,2.543761,2.4915006
1772.11,2158.511,2.9007468,2.81608
1772.215,2158.6135,2.6820118,2.8493724
1772.2466,2158.541,2.4543939,2.6031044
1772.4525,2158.355,2.752811,2.8218126
1772.3479,2158.3218,2.5137458,2.3024597
1772.332,2158.0725,2.6360834,2.4368825
1772.3589,2158.2542,2.6707263,2.527382
1772.4897,2158.318,3.1571944,3.1383588
1772.4308,2158.3267,2.6824834,2.5141022
1772.2891,2158.104,1.9589084,2.277873
1772.281,2157.9666,3.204217,2.6463525
1772.0803,2157.856,2.4939666,2.746777
1772.0145,2157.7017,2.9834483,3.0494447
1771.9093,2157.638,2.4614353,2.9708922
1772.0306,2157.5635,2.7283845,2.933463
1771.9586,2157.467,3.277115,3.6276467
1771.9098,2157.5078,2.9070804,2.6809363
1772.0034,2157.5947,2.555214,3.2395363
1772.0349,2157.4875,3.1003468,2.7491539
1771.9952,2157.2473,2.2623098,2.8056674
1772.1794,2157.0732,2.9622571,2.7072713
1772.2156,2157.27,3.2631795,2.5804462
1772.119,2157.2417,2.0091648,2.221914
1772.0841,2156.9941,2.456889,3.0373013
1771.9962,2156.863,3.0766792,3.1141748
1772.1006,2156.7588,2.7415729,2.7145572
1771.966,2156.5652,2.0143137,2.7479806
1771.9806,2156.8455,2.2448022,2.5497983
1771.9071,2156.8806,2.7605374,2.2640157
1771.8951,2156.684,2.74341,2.6093438
1771.6848,2156.5544,3.0544403,2.7378144
1771.858,2156.3499,3.1719563,2.759147
1771.8641,2156.4854,3.4063969,3.472837
1771.751,2156.4795,2.2465265,2.949222
1771.7126,2156.4985,2.6405418,2.9661696
1771.704,2156.2712,2.8472202,3.2489746
1771.8984,2156.072,3.2496655,2.8821
1771.9169,2156.274,2.5024154,3.0398662
1771.9634,2156.1985,3.1358595,2.3930917
1771.9004,2156.0857,3.2774847,3.4159775
1771.6975,2155.983,2.6496737,2.9031801
1771.5748,2155.9336,2.431347,2.9693513
1771.3151,2155.678,2.8215418,3.504765
1771.229,2155.6868,3.1195195,3.163208
1771.2565,2155.6497,2.8087285,2.603156
1771.389,2155.4358,2.8786361,3.3339038
1771.5063,2155.747,2.4925642,2.9756317
1771.4999,2155.7578,2.3980908,2.8753374
1771.5125,2155.7756,2.9580138,2.5149531
1771.5974,2155.9106,3.4298687,3.2144723
1771.388,2155.7893,2.965101,2.884439
1771.4658,2155.6648,2.9232337,2.8799794
1771.5676,2155.5012,2.7971964,2.8191473
1771.4675,2155.5017,3.3869615,3.1708755
1771.6923,2155.309,2.6299467,2.9494207
1771.689,2155.072,2.6058755,2.445881
1771.583,2154.8276,2.0128336,2.5695734
1771.7523,2154.7136,2.5609584,3.0132942
1771.7711,2154.97,2.849379,3.0598724
1771.7062,2154.9578,2.397655,2.5877852
1771.7637,2155.1768,3.349336,3.061557
1771.6838,2155.0686,3.056669,2.874959
1771.4557,2154.826,2.7504144,3.1271582
1771.3864,2154.5806,2.1231391,2.5502574
1771.5403,2154.4685,2.8936284,3.359858
1771.4684,2154.2695,2.3169441,2.6643019
1771.4705,2154.1565,3.153768,3.4087007
1771.4515,2154.1929,2.8142054,2.5028493
1771.5295,2154.4675,2.375487,3.0047522
1771.6538,2154.4036,2.773243,2.4216604
1771.464,2154.286,3.030912,2.7125645
1771.4812,2154.4316,3.318383,3.1228294
1771.4529,2154.2107,3.027254,3.2978568
1771.4058,2154.2317,2.724013,2.7755775
1771.5028,2154.119,2.5812984,3.7661297
1771.3778,2154.0278,2.5375097,2.6737216
1771.4419,2154.209,2.5849385,3.032098
1771.3215,2153.9958,2.2130427,2.2667515
1771.2777,2153.8691,3.2869704,2.7100422
1771.2148,2153.84,2.6760888,2.528143
1771.3464,2153.9333,2.617413,2.866281
1771.2347,2153.919,3.2208796,2.9261377
1771.0208,2153.6719,2.7991283,3.3245823
1771.1171,2153.902,2.5068643,3.0142074
1771.3389,2153.7087,2.81213,2.083516
1771.2794,2153.6501,2.6375148,2.4807954
1771.2412,2153.6016,2.7957823,3.3003774
1771.4065,2153.4722,2.8960793,3.0257616
1771.406,2153.2222,2.251943,2.4294474
1771.29,2152.9993,2.5702765,2.677255
1771.2147,2152.8555,2.994316,2.9342802
1771.2625,2153.038,3.1422155,3.0065973
1771.318,2152.9521,2.317137,2.328104
1771.2888,2152.706,2.1306243,2.4918668
1771.1569,2152.477,2.3457365,2.751625
1771.0131,2152.4507,2.995227,3.0698242
1770.972,2152.46,2.7795317,2.3164477
1771.2094,2152.2842,2.8529253,2.435516
1771.1534,2152.173,2.7275157,3.6100473
1771.2318,2152.2454,2.4324706,3.1746821
1771.2585,2152.5054,2.3607383,2.651299
1771.4368,2152.6375,4.19531,3.6835833
1771.4408,2152.4812,2.3957906,2.3838236
1771.3158,2152.4565,3.41278,3.7793832
1771.2462,2152.36,2.7097788,2.9084034
1771.1698,2152.2993,2.3498387,2.6495378
1771.1432,2152.3425,2.3892357,2.6449118
1771.1571,2152.0771,2.420502,2.5349922
1771.3264,2152.17,3.0562575,2.9984515
1771.3905,2152.0767,2.6330876,2.7721498
1771.3126,2152.0747,2.5139077,3.190438
1771.3796,2152.2314,2.8128157,2.8023932
1771.6453,2152.044,2.7128394,2.9618678
1771.5726,2152.0276,2.5039706,2.9997382
1771.5347,2152.07,2.6368203,2.4779785
1771.4979,2151.8408,2.6518636,2.755791
1771.6338,2151.7183,2.7647429,2.729524
1771.5071,2151.497,2.4003222,2.7854195
1771.732,2151.6255,2.6663272,2.933712
1771.7715,2151.8867,2.5008526,2.5406585
1771.8328,2152.04,3.3217247,3.068135
1772.0203,2152.2466,3.9179838,3.5800552
1771.8873,2152.2622,2.9453366,3.6477945
1771.7761,2152.231,2.654364,2.8185058
1771.6729,2152.292,2.553666,3.4012551
1771.7062,2152.6196,2.7387273,2.802586
1771.5826,2152.439,2.548136,2.4207182
1771.5402,2152.4707,2.6481287,2.5386906
1771.6788,2152.5325,3.1077185,2.7818384
1771.6959,2152.6704,3.1331742,3.731514
1771.6072,2152.526,2.9455,3.2141416
1771.4694,2152.5662,3.1266427,3.315739
1771.4493,2152.3208,2.2621794,2.4008846
1771.6245,2152.1536,2.1803823,2.199563
1771.5983,2151.9,2.621538,2.8289418
1771.594,2151.6863,2.9265497,3.081276
1771.4875,2151.6704,3.1678247,2.943963
1771.4205,2151.5435,2.770886,2.8770592
1771.4651,2151.8025,2.538762,2.6149764
1771.3469,2151.651,2.6321993,2.735187
1771.4888,2151.7603,3.024827,2.9618049
1771.424,2151.7908,2.5990026,2.6431
1771.6359,2151.9165,4.044127,3.8255126
1771.5632,2151.856,3.3970087,3.2231812
1771.4907,2151.953,2.4953845,3.329869
1771.478,2151.711,2.8770053,3.2658672
1771.4005,2151.6118,3.1265082,3.1864858
1771.481,2151.5205,2.735553,2.5777748
1771.4551,2151.3318,2.8787136,3.151818
1771.4817,2151.5315,3.1128879,3.350579
1771.3477,2151.328,2.9620845,2.8600957
1771.1432,2151.2454,2.691548,2.7692275
1771.1132,2151.3188,2.3734493,2.4660277
1771.109,2151.0845,2.5635076,3.2816565
1771.0245,2150.8787,3.5207658,3.3643267
1770.9506,2150.8174,3.0373425,2.8772275
1771.0029,2151.1733,2.673509,3.1361823
1770.946,2151.0884,3.2554686,3.370774
1770.8572,2151.0889,2.7330713,2.5258772
1770.8644,2150.87,2.9198005,3.0933542
1770.8574,2150.7378,2.294227,2.3386858
1770.9019,2150.6733,2.3959908,2.650169
1770.6573,2150.423,2.5106075,3.155962
1770.6354,2150.2212,2.1721425,2.817682
1770.6677,2150.5486,2.9444442,2.841946
1770.5586,2150.5664,3.0769203,2.9547684
1770.6393,2150.74,3.167942,3.066511
1770.5942,2150.8765,2.8037877,2.8570383
1770.7644,2151.0056,2.9085317,2.5991652
1770.9128,2150.9846,2.6077347,2.803298
1770.7227,2150.8752,2.5742116,2.7863793
1770.7686,2150.7966,2.4812963,3.0897481
1770.9225,2150.5989,2.7290483,2.464828
1770.8727,2150.6401,2.8920822,2.7182746
1771.0404,2150.4607,3.0678685,3.0173364
1771.0686,2150.9346,2.9195554,3.094138
1771.0029,2150.9128,2.7856855,2.81845
1771.0654,2151.0137,3.2600222,3.0779784
1771.1896,2150.884,2.7244656,3.2867012
1771.2238,2150.7761,2.7466667,2.6261024
1771.022,2150.6519,2.7906775,2.9935799
1770.9021,2150.6272,3.3763683,3.2686026
1770.6794,2150.3862,3.0706472,3.175632
1770.5707,2150.3757,3.3298283,3.288624
1770.5541,2150.4104,2.6528325,2.6149805
1770.557,2150.1836,2.8556564,3.4382305
1770.4635,2150.1558,2.2148855,2.8544214
1770.3368,2149.9382,1.9898483,2.5100522
1770.2382,2149.8992,2.9445722,2.2449138
1770.1569,2149.7856,3.0525835,3.6225939
1770.1923,2149.71,2.8433042,2.7708592
1770.168,2149.488,2.206406,2.312441
1770.1888,2150.61,2.3969102,2.8557262
1770.0939,2150.547,2.6525955,2.4407327
1770.0386,2150.5505,2.8894246,2.8153741
1770.011,2150.3318,2.7069936,2.7381716
1769.8745,2150.1028,2.1714683,2.533136
1769.9536,2150.1106,2.7073941,2.85366
1769.8528,2150.1172,2.4538095,2.5509045
1769.7295,2150.0986,3.1552467,3.2263694
1769.8555,2149.8853,3.3408394,2.540237
1769.9019,2149.7817,2.7693586,2.4187496
1769.9266,2149.618,2.2447958,2.3449357
1769.9464,2150.0276,2.5852094,2.732326
1769.8916,2150.105,2.583343,3.0713153
1770.0074,2149.9272,3.1969178,2.6879756
1770.1221,2149.8218,2.558652,3.0362272
1770.1667,2149.9448,2.8519843,2.6995964
1770.0375,2149.9465,3.1853874,3.2750537
1770.0492,2149.772,2.8896995,2.8296344
1770.0878,2149.6702,2.6218138,2.467042
1769.8868,2149.5398,2.6596315,2.92643
1769.8251,2149.4937,2.3467078,2.963655
1769.7717,2149.4448,2.401828,2.7532017
1769.7618,2149.2393,2.525017,2.506507
1769.7712,2149.2427,2.4846728,2.674064
1769.7415,2149.1016,2.8213396,2.9386988
1769.8749,2149.1946,2.6710536,2.9647129
1769.9475,2149.1257,2.920431,2.8891568
1769.8433,2148.9321,2.4022315,3.0216615
1769.8838,2149.3225,2.628021,2.5640616
1769.977,2149.247,2.8148584,2.9277906
1769.8953,2149.2915,2.7727237,2.5791168
1769.8456,2149.3367,2.826864,2.5025654
1769.8132,2149.1309,2.2316375,2.752174
1769.798,2148.889,2.7106342,3.3335776
1769.8213,2148.99,2.988628,2.8576467
1769.9424,2149.078,2.6250062,2.740856
1769.9602,2149.4744,2.753896,2.551822
1769.876,2149.377,2.8628552,2.707614
1769.8556,2149.2556,2.598226,2.4829373
1769.7743,2149.2769,2.4951007,2.7402184
1769.8868,2149.2117,2.5552819,2.8039389
1769.8232,2149.2056,2.771812,2.9033136
1769.7035,2149.2568,2.8552856,3.17527
1769.6442,2149.139,2.9535244,2.8742945
1769.6923,2149.4307,3.0128736,3.089353
1769.6732,2149.1929,2.3216825,2.4028852
1769.5835,2149.1995,2.1786914,2.2160137
1769.7632,2149.0237,2.5914097,2.5218244
1769.5781,2148.95,2.7159686,2.984796
1769.6938,2148.8003,3.0677538,3.3319829
1769.5798,2148.5842,2.456918,2.7359064
1769.49,2148.5852,2.5575073,2.971767
1769.4177,2148.4773,3.2120383,3.0830164
1769.3367,2148.4412,2.6398249,2.4461703
1769.474,2148.2627,3.031322,2.4765344
1769.3546,2148.0647,2.6555157,2.819822
1769.3842,2148.1858,3.2759864,2.952886
1769.2548,2148.193,3.2630048,3.2194943
1769.2595,2148.0513,2.2684262,2.780004
1769.2146,2147.8208,2.3113253,2.6687415
1769.3768,2147.8992,2.3906615,2.6898751
1769.3978,2147.674,2.994752,2.805733
1769.5588,2147.5781,3.216351,2.7596698
1769.5259,2147.457,3.064276,3.3892593
1769.5713,2147.7795,2.4219863,2.5996468
1769.6089,2147.9016,3.1539402,3.233476
1769.5464,2147.9592,2.5634723,2.09032
1769.626,2148.0435,2.6220822,2.7080991
1769.5923,2147.835,2.9763327,2.9605265
1769.602,2147.7468,2.2468367,2.4384198
1769.3698,2147.5176,2.77633,2.9380925
1769.4568,2147.39,2.7238443,2.6871438
1769.348,2147.42,2.806576,2.8625264
1769.5175,2147.234,2.6890209,2.5963778
1769.4514,2147.0916,2.89593,3.0497723
1769.4647,2147.3477,2.4057636,2.7556622
1769.4711,2147.1592,3.1472473,3.3453293
1769.4352,2146.941,2.9209642,2.8591366
1769.335,2146.7488,2.2773678,2.3498886
1769.5018,2146.8125,2.636379,2.368061
1769.6792,2146.932,4.343962,3.7366269
1769.6095,2146.9468,2.187643,2.2237236
1769.7283,2146.8901,2.847205,2.9493248
1769.7412,2146.6702,3.1793926,3.5360706
1769.7035,2146.5398,2.976868,3.3782
1769.6735,2146.2944,2.3107996,2.7853048
1769.76,2146.1802,2.3526418,2.539787
1769.7896,2146.3633,2.698764,2.7230194
1769.8324,2146.4895,3.1856909,2.9418035
1769.6564,2146.4053,2.6506505,2.930178
1769.4266,2146.1743,2.9184608,2.9707038
1769.3358,2146.1382,2.5190372,2.34515
1769.2257,2146.1348,2.8608296,2.9081154
1769.2465,2145.9583,3.3559294,3.3453853
1769.1389,2145.77,2.1639535,2.7720563
1769.0682,2145.661,3.1554766,3.237141
1769.1986,2145.6956,2.7764914,2.7413664
1769.2645,2145.7446,2.999135,3.24606
1769.2572,2145.7495,2.6234348,2.0574257
1769.2509,2145.532,2.3175128,2.5307863
1769.4171,2145.3645,2.4776552,2.4815502
1769.3447,2145.3972,2.5065877,2.6875567
1769.3392,2145.6238,2.5879898,2.6458032
1769.2188,2145.6184,2.9880488,3.2682543
1769.15,2145.4702,2.8890026,2.7051084
1769.0272,2145.241,2.4335344,2.4352357
1769.1051,2145.1655,2.5167413,2.7632244
1769.0538,2144.9475,2.396276,2.7255998
1769.0787,2145.0557,2.954044,3.1983452
1769.1326,2144.9053,2.392479,2.4824624
1769.3649,2145.029,3.942581,3.7460027
1769.4852,2144.9487,2.9132426,3.4034941
1769.6415,2144.7698,2.4312525,2.6431448
1769.6632,2145.0227,2.4999914,2.9743114
1769.5973,2144.9443,2.4524586,2.544685
1769.4875,2144.7202,2.5465844,2.5139952
1769.5377,2144.5906,2.5213144,2.22033
1769.4957,2144.5723,2.6167111,2.3515658
1769.4193,2144.4187,2.7400002,3.2171285
1769.5592,2144.5452,4.4370394,4.3048887
1769.516,2144.317,2.1007397,3.0332448
1769.7064,2144.126,2.6841106,2.8934004
1769.6508,2143.9858,2.885157,3.2257051
1769.5271,2143.7761,2.380376,2.8809185
1769.6039,2143.679,2.9654505,3.6169922
1769.5365,2143.7393,2.8850842,2.4664078
1769.6079,2143.6467,2.7493668,2.1632564
1769.4949,2143.6028,2.9216208,3.2127624
1769.5707,2143.895,2.235934,2.8891773
1769.4943,2143.8772,2.1207538,2.1567004
1769.6449,2143.9192,2.5931063,2.5608737
1769.7987,2143.7427,3.245092,2.3652952
1769.7104,2143.6865,2.707271,2.5198216
1769.5858,2143.6912,3.332178,3.4096887
1769.4846,2143.6504,2.1692564,2.7729673
1769.6191,2143.713,2.9561882,2.9450035
1769.6414,2143.6047,2.934654,2.2515428
1769.6804,2143.9255,2.8303263,2.6904426
1769.565,2143.7402,2.3391724,2.4275095
1769.5868,2143.8855,3.177274,2.731549
1769.5527,2143.8928,2.6031666,2.540575
1769.7421,2143.7224,2.8340209,2.2684822
1769.6913,2143.6033,3.046431,3.3466096
1769.6636,2143.349,2.1371388,2.601479
1769.6548,2143.1318,2.8266544,3.238542
1769.6086,2143.146,2.7380173,2.8832233
1769.6136,2143.226,3.196279,2.9753532
1769.6278,2143.4722,2.9743514,2.7460015
1769.4966,2143.4944,3.196602,3.0187469
1769.6113,2143.378,2.7443378,2.8736773
1769.6377,2143.239,2.644654,2.6196556
1769.7637,2143.07,2.701744,2.8601756
1769.7372,2143.0825,2.7162983,2.852255
1769.7717,2143.2703,2.7553368,3.0418327
1769.711,2143.1406,2.9925733,2.9575033
1769.5979,2143.1357,3.407875,3.3835688
1769.7018,2143.2188,2.4891806,2.5183215
1769.6067,2143.1877,2.2407312,2.6575623
1769.5815,2142.9995,3.237631,3.5234702
1769.7233,2143.123,4.2998676,3.544492
1769.6117,2142.9082,2.1133726,2.3374438
1769.694,2143.1255,2.7517798,3.0547972
1769.6549,2142.8923,2.3092341,2.2264566
1769.5328,2142.677,2.3994343,2.197053
1769.5599,2142.7827,2.7279577,3.201361
1769.4878,2142.6582,2.8816795,2.86425
1769.6409,2142.4795,2.5641723,2.281717
1769.5457,2142.4324,2.5673418,3.167794
1769.4183,2142.3804,2.9584622,3.24049
1769.4761,2142.288,2.6683974,2.4824152
1769.5652,2142.314,2.6815412,2.585104
1769.497,2142.2473,2.7030718,3.6442702
1769.3809,2142.2073,3.302926,3.310762
1769.5364,2142.0427,2.8740256,2.5258522
1769.52,2141.8381,3.1359484,3.3192425
1769.6241,2141.9067,3.245542,2.6584039
1769.4874,2141.6953,2.415496,2.8672013
1769.398,2141.5474,2.8127239,3.0433996
1769.3962,2141.441,2.829505,2.4995365
1769.47,2141.2893,2.4565709,2.6389205
1769.2487,2141.066,2.2922354,3.5598788
1769.2142,2141.0764,2.6030695,2.5494695
1769.4711,2140.8887,3.1099253,2.728086
1769.4142,2140.8508,2.23666,2.839047
1769.513,2140.919,3.0164404,2.8620653
1769.6664,2140.7966,2.8317578,3.0110123
1769.5704,2140.7744,3.432216,3.3545022
1769.5564,2140.5564,2.0129569,2.285886
1769.5219,2140.4473,2.8139179,3.4750853
1769.5739,2140.4922,2.6764996,2.8222868
1769.5806,2140.2783,3.104148,3.220675
1769.6943,2140.1797,3.1837924,2.9302297
1769.6764,2139.933,2.4860764,2.6528301
1769.589,2139.8948,2.3898573,2.4995286
1769.617,2139.9402,2.868158,3.1997747
1769.4861,2139.7063,2.333273,2.899639
1769.3481,2139.6768,3.1392896,2.9860337
1769.2599,2139.5461,2.9643888,3.4915714
1769.0653,2139.4385,2.5662081,2.5782583
1769.0028,2139.42,2.9217753,2.4280603
1768.9727,2139.2554,2.2678142,2.735453
1768.8575,2139.2402,3.360943,3.7117915
1768.8245,2139.0137,2.6162667,2.8063545
1768.8252,2138.8135,3.1405008,3.4061844
1768.8539,2138.9333,2.5200942,2.4446564
1768.9634,2138.7935,3.0787542,2.9207158
1768.9128,2138.6196,3.2522106,3.0096624
1768.9586,2138.7612,2.9305058,3.29678
1768.7721,2138.6465,2.7095418,2.6598768
1768.6671,2138.452,2.8275664,3.0388415
1768.4636,2138.2449,2.5765054,3.510632
1768.4489,2138.2385,2.8691473,2.448567
1768.3925,2138.097,2.9070847,3.4079072
1768.3076,2138.0823,2.5678592,2.497238
1768.349,2138.2473,3.1234796,3.5582676
1768.34,2138.0461,2.3875637,2.7163415
1768.4307,2137.8547,2.7415519,2.3707526
1768.4832,2137.7505,2.2810411,2.392627
1768.4095,2137.6775,2.2403586,2.4269555
1768.4716,2137.8384,2.2254572,2.5896635
1768.3634,2137.6196,2.549787,2.8901768
1768.5277,2137.458,3.2147574,2.345942
1768.4316,2137.4807,2.6723692,2.648596
1768.5233,2137.3728,2.867375,3.380001
1768.4554,2137.2722,3.2209923,3.0251741
1768.4261,2137.0671,2.314643,2.6116934
1768.2982,2137.0803,3.0155602,2.945923
1768.2743,2136.893,2.9694142,3.0432675
1768.1493,2136.7007,2.544241,2.9549115
1767.9678,2136.5881,2.7005873,2.6977575
1767.904,2136.5725,2.8439457,2.5520892
1768.086,2136.3975,3.0304406,2.5304673
1768.1302,2136.5625,2.3413007,2.9927006
1768.133,2136.3755,3.1446555,3.2627578
1768.0972,2136.175,2.5439427,2.9044194
1768.2048,2136.016,3.2263143,3.5746737
1768.3635,2136.0527,2.6837807,2.435359
1768.3665,2135.8826,2.4984567,2.452355
1768.2573,2135.862,2.9609137,2.9094834
